Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.400000000000000133e-01,4.207908228008730434e-02,9.826359520374147727e-02,3.786700000000000000e+04,2.000000000000000042e-02,1.500000000000000000e+01,6.500000000000000000e+01,4.333333333333333037e+00
6.700000000000000400e-01,4.852545556063143917e-02,1.036867505846062049e-01,4.813700000000000000e+04,2.000000000000000042e-02,1.700000000000000000e+01,5.700000000000000000e+01,3.352941176470588314e+00
6.800000000000000488e-01,5.629155880412161500e-02,1.105527638190954842e-01,6.447900000000000000e+04,1.499999999999999944e-02,1.800000000000000000e+01,4.700000000000000000e+01,2.611111111111111160e+00
6.600000000000000311e-01,4.482005989543678265e-02,1.007015274391760834e-01,3.644100000000000000e+04,2.999999999999999889e-02,1.900000000000000000e+01,5.800000000000000000e+01,3.052631578947368585e+00
6.999999999999999556e-01,6.045378407187452369e-02,1.298572068262102697e-01,9.303200000000000000e+04,1.000000000000000021e-02,2.000000000000000000e+01,5.300000000000000000e+01,2.649999999999999911e+00
6.999999999999999556e-01,4.314501801938987885e-02,9.861187123737499838e-02,4.098100000000000000e+04,1.499999999999999944e-02,1.600000000000000000e+01,5.800000000000000000e+01,3.625000000000000000e+00
7.099999999999999645e-01,6.141820212171970883e-02,1.164734563908652182e-01,6.121700000000000000e+04,2.000000000000000042e-02,2.000000000000000000e+01,4.900000000000000000e+01,2.450000000000000178e+00
6.700000000000000400e-01,4.603827216892543428e-02,1.057266530673167809e-01,4.624400000000000000e+04,2.000000000000000042e-02,1.700000000000000000e+01,6.000000000000000000e+01,3.529411764705882248e+00
6.999999999999999556e-01,4.273894726156032831e-02,9.891039355191801052e-02,3.435600000000000000e+04,0.000000000000000000e+00,1.700000000000000000e+01,5.400000000000000000e+01,3.176470588235293935e+00
6.600000000000000311e-01,5.162174508908177334e-02,1.056271456291357769e-01,5.066500000000000000e+04,2.999999999999999889e-02,1.900000000000000000e+01,5.200000000000000000e+01,2.736842105263157965e+00
6.800000000000000488e-01,3.715547434140398925e-02,9.607443156375938820e-02,3.184000000000000000e+04,2.000000000000000042e-02,1.500000000000000000e+01,6.100000000000000000e+01,4.066666666666666430e+00
6.800000000000000488e-01,4.933759707629054025e-02,1.037862580227872089e-01,4.716800000000000000e+04,1.499999999999999944e-02,1.700000000000000000e+01,6.100000000000000000e+01,3.588235294117647189e+00
6.300000000000000044e-01,3.908431044109435953e-02,9.692024478829792955e-02,3.025900000000000000e+04,4.000000000000000083e-02,1.600000000000000000e+01,6.400000000000000000e+01,4.000000000000000000e+00
6.500000000000000222e-01,3.502360286279884022e-02,9.836310264192248132e-02,2.862600000000000000e+04,4.000000000000000083e-02,1.500000000000000000e+01,5.400000000000000000e+01,3.600000000000000089e+00
6.600000000000000311e-01,5.395665194660169417e-02,1.085128613363848943e-01,4.619000000000000000e+04,2.000000000000000042e-02,1.700000000000000000e+01,5.400000000000000000e+01,3.176470588235293935e+00
6.400000000000000133e-01,4.502309527435155445e-02,1.031892133937011846e-01,4.613700000000000000e+04,5.000000000000000104e-03,1.500000000000000000e+01,5.600000000000000000e+01,3.733333333333333393e+00
6.400000000000000133e-01,3.593726206791533762e-02,1.089606448081994194e-01,5.501900000000000000e+04,2.500000000000000139e-02,1.600000000000000000e+01,6.400000000000000000e+01,4.000000000000000000e+00
6.700000000000000400e-01,4.045479924876909522e-02,9.667147619284541249e-02,3.455300000000000000e+04,2.000000000000000042e-02,1.700000000000000000e+01,6.400000000000000000e+01,3.764705882352941124e+00
6.800000000000000488e-01,5.735749454342418951e-02,1.120453753918105311e-01,6.415100000000000000e+04,2.000000000000000042e-02,2.000000000000000000e+01,4.400000000000000000e+01,2.200000000000000178e+00
